DName,DType,DN_DT,Jahr,Gemeindegebiet,Bevölkerung insgesamt,Bevölkerungsdichte,Landeswert(BD)
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2006,137833,250013,181,300
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2007,137832,250183,182,301
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2008,137833,250132,181,301
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2009,137833,250418,182,301
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2010,137833,251266,182,301
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2011,137833,246437,179,295
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2012,137833,247711,180,296
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2013,137834,250137,181,298
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2014,137833,252749,183,300
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2015,137833,257343,187,305
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2016,137831,260416,189,307
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2017,137831,262405,190,309
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2018,137832,262795,191,310
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2019,137832,263601,191,311
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2020,137832,264867,192,311
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2021,137832,265792,193,312
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2022,137832,269631,196,313
Breisgau-Hochschwarzwald,Landkreis,Breisgau-Hochschwarzwald (Landkreis),2023,137832,271977,197,315
Böblingen,Landkreis,Böblingen (Landkreis),1961,61798,193818,314,219
Böblingen,Landkreis,Böblingen (Landkreis),1962,61798,201352,326,224
Böblingen,Landkreis,Böblingen (Landkreis),1963,61798,209369,339,227
Böblingen,Landkreis,Böblingen (Landkreis),1964,61798,217591,352,231
Böblingen,Landkreis,Böblingen (Landkreis),1965,61798,229965,372,236
Böblingen,Landkreis,Böblingen (Landkreis),1966,61798,237127,384,239
Böblingen,Landkreis,Böblingen (Landkreis),1967,61797,242680,393,240
Böblingen,Landkreis,Böblingen (Landkreis),1968,61797,253021,409,244
Böblingen,Landkreis,Böblingen (Landkreis),1969,61797,262944,425,249
Böblingen,Landkreis,Böblingen (Landkreis),1970,61797,264892,429,250
Böblingen,Landkreis,Böblingen (Landkreis),1971,61797,272489,441,253
Böblingen,Landkreis,Böblingen (Landkreis),1972,61793,280012,453,256
Böblingen,Landkreis,Böblingen (Landkreis),1973,61793,286618,464,258
Böblingen,Landkreis,Böblingen (Landkreis),1974,61793,289025,468,258
Böblingen,Landkreis,Böblingen (Landkreis),1975,61793,288385,467,256
Böblingen,Landkreis,Böblingen (Landkreis),1976,61793,289791,469,255
Böblingen,Landkreis,Böblingen (Landkreis),1977,61793,293063,474,255
Böblingen,Landkreis,Böblingen (Landkreis),1978,61789,296776,480,256
Böblingen,Landkreis,Böblingen (Landkreis),1979,61793,301286,488,257
Böblingen,Landkreis,Böblingen (Landkreis),1980,61793,305725,495,259
Böblingen,Landkreis,Böblingen (Landkreis),1981,61794,307837,498,260
Böblingen,Landkreis,Böblingen (Landkreis),1982,61794,308009,498,259
Böblingen,Landkreis,Böblingen (Landkreis),1983,61793,307547,498,259
Böblingen,Landkreis,Böblingen (Landkreis),1984,61795,307551,498,259
Böblingen,Landkreis,Böblingen (Landkreis),1985,61794,310431,502,259
Böblingen,Landkreis,Böblingen (Landkreis),1986,61788,313623,508,261
Böblingen,Landkreis,Böblingen (Landkreis),1987,61787,317715,514,261
Böblingen,Landkreis,Böblingen (Landkreis),1988,61787,321947,521,264
Böblingen,Landkreis,Böblingen (Landkreis),1989,61786,328050,531,269
Böblingen,Landkreis,Böblingen (Landkreis),1990,61781,334602,542,275
Böblingen,Landkreis,Böblingen (Landkreis),1991,61785,341731,553,280
Böblingen,Landkreis,Böblingen (Landkreis),1992,61782,346074,560,284
Böblingen,Landkreis,Böblingen (Landkreis),1993,61782,347661,563,286
Böblingen,Landkreis,Böblingen (Landkreis),1994,61782,348244,564,287
Böblingen,Landkreis,Böblingen (Landkreis),1995,61782,351027,568,289
Böblingen,Landkreis,Böblingen (Landkreis),1996,61782,354580,574,290
Böblingen,Landkreis,Böblingen (Landkreis),1997,61782,356164,576,291
Böblingen,Landkreis,Böblingen (Landkreis),1998,61782,359205,581,292
Böblingen,Landkreis,Böblingen (Landkreis),1999,61782,362048,586,293
Böblingen,Landkreis,Böblingen (Landkreis),2000,61783,364987,591,294
Böblingen,Landkreis,Böblingen (Landkreis),2001,61783,367830,595,297
Böblingen,Landkreis,Böblingen (Landkreis),2002,61783,370337,599,298
Böblingen,Landkreis,Böblingen (Landkreis),2003,61782,371678,602,299
Böblingen,Landkreis,Böblingen (Landkreis),2004,61783,372113,602,300
Böblingen,Landkreis,Böblingen (Landkreis),2005,61783,372155,602,300
Böblingen,Landkreis,Böblingen (Landkreis),2006,61783,372228,602,300
Böblingen,Landkreis,Böblingen (Landkreis),2007,61785,372755,603,301
Böblingen,Landkreis,Böblingen (Landkreis),2008,61784,372827,603,301
Böblingen,Landkreis,Böblingen (Landkreis),2009,61785,371616,601,301
Böblingen,Landkreis,Böblingen (Landkreis),2010,61785,371396,601,301
Böblingen,Landkreis,Böblingen (Landkreis),2011,61785,364458,590,295
Böblingen,Landkreis,Böblingen (Landkreis),2012,61782,367208,594,296
Böblingen,Landkreis,Böblingen (Landkreis),2013,61782,370392,600,298
Böblingen,Landkreis,Böblingen (Landkreis),2014,61782,374279,606,300
Böblingen,Landkreis,Böblingen (Landkreis),2015,61782,381281,617,305
Böblingen,Landkreis,Böblingen (Landkreis),2016,61777,385888,625,307
Böblingen,Landkreis,Böblingen (Landkreis),2017,61776,389548,631,309
Böblingen,Landkreis,Böblingen (Landkreis),2018,61776,391640,634,310
Böblingen,Landkreis,Böblingen (Landkreis),2019,61776,392807,636,311
Böblingen,Landkreis,Böblingen (Landkreis),2020,61776,392898,636,311
Böblingen,Landkreis,Böblingen (Landkreis),2021,61776,393195,636,312
Böblingen,Landkreis,Böblingen (Landkreis),2022,61777,391368,634,313
Böblingen,Landkreis,Böblingen (Landkreis),2023,61776,394261,638,315
Calw,Landkreis,Calw (Landkreis),1961,79775,97855,123,219
Calw,Landkreis,Calw (Landkreis),1962,79774,101907,128,224
Calw,Landkreis,Calw (Landkreis),1963,79774,104694,131,227
Calw,Landkreis,Calw (Landkreis),1964,79774,107611,135,231
Calw,Landkreis,Calw (Landkreis),1965,79774,111108,139,236
Calw,Landkreis,Calw (Landkreis),1966,79774,113764,143,239
Calw,Landkreis,Calw (Landkreis),1967,79773,113978,143,240
Calw,Landkreis,Calw (Landkreis),1968,79773,116344,146,244
Calw,Landkreis,Calw (Landkreis),1969,79773,119950,150,249
Calw,Landkreis,Calw (Landkreis),1970,79772,119331,150,250
Calw,Landkreis,Calw (Landkreis),1971,79772,121649,152,253
Calw,Landkreis,Calw (Landkreis),1972,79755,124094,156,256
Calw,Landkreis,Calw (Landkreis),1973,79755,126225,158,258
Calw,Landkreis,Calw (Landkreis),1974,79755,126319,158,258
Calw,Landkreis,Calw (Landkreis),1975,79757,125764,158,256
Calw,Landkreis,Calw (Landkreis),1976,79758,126133,158,255
Calw,Landkreis,Calw (Landkreis),1977,79756,127109,159,255
Calw,Landkreis,Calw (Landkreis),1978,79754,128323,161,256
Calw,Landkreis,Calw (Landkreis),1979,79757,129926,163,257
Calw,Landkreis,Calw (Landkreis),1980,79754,132481,166,259
Calw,Landkreis,Calw (Landkreis),1981,79753,134067,168,260
Calw,Landkreis,Calw (Landkreis),1982,79753,133849,168,259
Calw,Landkreis,Calw (Landkreis),1983,79754,133808,168,259
Calw,Landkreis,Calw (Landkreis),1984,79753,134123,168,259
Calw,Landkreis,Calw (Landkreis),1985,79753,134962,169,259
Calw,Landkreis,Calw (Landkreis),1986,79753,136548,171,261
Calw,Landkreis,Calw (Landkreis),1987,79753,134640,169,261
Calw,Landkreis,Calw (Landkreis),1988,79753,137080,172,264
Calw,Landkreis,Calw (Landkreis),1989,79754,143478,180,269
Calw,Landkreis,Calw (Landkreis),1990,79755,148066,186,275
Calw,Landkreis,Calw (Landkreis),1991,79754,152287,191,280
Calw,Landkreis,Calw (Landkreis),1992,79754,155524,195,284
Calw,Landkreis,Calw (Landkreis),1993,79754,156705,196,286
Calw,Landkreis,Calw (Landkreis),1994,79753,157200,197,287
Calw,Landkreis,Calw (Landkreis),1995,79753,157177,197,289
Calw,Landkreis,Calw (Landkreis),1996,79753,157329,197,290
Calw,Landkreis,Calw (Landkreis),1997,79754,157273,197,291
Calw,Landkreis,Calw (Landkreis),1998,79754,157324,197,292
Calw,Landkreis,Calw (Landkreis),1999,79753,158294,198,293
Calw,Landkreis,Calw (Landkreis),2000,79753,158959,199,294
Calw,Landkreis,Calw (Landkreis),2001,79752,160115,201,297
Calw,Landkreis,Calw (Landkreis),2002,79752,161249,202,298
Calw,Landkreis,Calw (Landkreis),2003,79752,161524,203,299
Calw,Landkreis,Calw (Landkreis),2004,79752,161530,203,300
Calw,Landkreis,Calw (Landkreis),2005,79752,161069,202,300
Calw,Landkreis,Calw (Landkreis),2006,79752,160341,201,300
Calw,Landkreis,Calw (Landkreis),2007,79751,159644,200,301
Calw,Landkreis,Calw (Landkreis),2008,79751,158702,199,301
Calw,Landkreis,Calw (Landkreis),2009,79751,158055,198,301
Calw,Landkreis,Calw (Landkreis),2010,79751,157271,197,301
Calw,Landkreis,Calw (Landkreis),2011,79751,150990,189,295
Calw,Landkreis,Calw (Landkreis),2012,79751,150709,189,296
Calw,Landkreis,Calw (Landkreis),2013,79751,151461,190,298
Calw,Landkreis,Calw (Landkreis),2014,79751,152766,192,300
Calw,Landkreis,Calw (Landkreis),2015,79751,155359,195,305
Calw,Landkreis,Calw (Landkreis),2016,79729,155960,196,307
Calw,Landkreis,Calw (Landkreis),2017,79729,157424,197,309
Calw,Landkreis,Calw (Landkreis),2018,79729,158397,199,310
Calw,Landkreis,Calw (Landkreis),2019,79729,159201,200,311
Calw,Landkreis,Calw (Landkreis),2020,79729,160149,201,311
Calw,Landkreis,Calw (Landkreis),2021,79729,160686,202,312
Calw,Landkreis,Calw (Landkreis),2022,79729,160139,201,313
Calw,Landkreis,Calw (Landkreis),2023,79729,161181,202,315
Emmendingen,Landkreis,Emmendingen (Landkreis),1961,68106,105285,155,219
Emmendingen,Landkreis,Emmendingen (Landkreis),1962,68106,106694,157,224
Emmendingen,Landkreis,Emmendingen (Landkreis),1963,68107,108235,159,227
Emmendingen,Landkreis,Emmendingen (Landkreis),1964,68107,110048,162,231
Emmendingen,Landkreis,Emmendingen (Landkreis),1965,68107,112662,165,236
Emmendingen,Landkreis,Emmendingen (Landkreis),1966,68109,115216,169,239
Emmendingen,Landkreis,Emmendingen (Landkreis),1967,68110,116911,172,240
Emmendingen,Landkreis,Emmendingen (Landkreis),1968,68109,118978,175,244
Emmendingen,Landkreis,Emmendingen (Landkreis),1969,68109,121130,178,249
Emmendingen,Landkreis,Emmendingen (Landkreis),1970,68109,121944,179,250
Emmendingen,Landkreis,Emmendingen (Landkreis),1971,68109,124028,182,253
Emmendingen,Landkreis,Emmendingen (Landkreis),1972,68108,126515,186,256
Emmendingen,Landkreis,Emmendingen (Landkreis),1973,68108,128241,188,258
Emmendingen,Landkreis,Emmendingen (Landkreis),1974,68108,129303,190,258
Emmendingen,Landkreis,Emmendingen (Landkreis),1975,68104,129402,190,256
Emmendingen,Landkreis,Emmendingen (Landkreis),1976,68102,129527,190,255
Emmendingen,Landkreis,Emmendingen (Landkreis),1977,67996,129392,190,255
Emmendingen,Landkreis,Emmendingen (Landkreis),1978,67996,129845,191,256
Emmendingen,Landkreis,Emmendingen (Landkreis),1979,67992,130870,192,257
Emmendingen,Landkreis,Emmendingen (Landkreis),1980,67994,131893,194,259
Emmendingen,Landkreis,Emmendingen (Landkreis),1981,67993,132420,195,260
Emmendingen,Landkreis,Emmendingen (Landkreis),1982,67993,132966,196,259
Emmendingen,Landkreis,Emmendingen (Landkreis),1983,67993,133346,196,259
Emmendingen,Landkreis,Emmendingen (Landkreis),1984,67993,134226,197,259
Emmendingen,Landkreis,Emmendingen (Landkreis),1985,67993,134793,198,259
Emmendingen,Landkreis,Emmendingen (Landkreis),1986,67990,135421,199,261
Emmendingen,Landkreis,Emmendingen (Landkreis),1987,67990,133016,196,261
Emmendingen,Landkreis,Emmendingen (Landkreis),1988,67990,134460,198,264
Emmendingen,Landkreis,Emmendingen (Landkreis),1989,67993,136620,201,269
Emmendingen,Landkreis,Emmendingen (Landkreis),1990,67986,139248,205,275
Emmendingen,Landkreis,Emmendingen (Landkreis),1991,67988,141041,207,280
Emmendingen,Landkreis,Emmendingen (Landkreis),1992,67987,142891,210,284
Emmendingen,Landkreis,Emmendingen (Landkreis),1993,67987,143991,212,286
Emmendingen,Landkreis,Emmendingen (Landkreis),1994,67994,144842,213,287
Emmendingen,Landkreis,Emmendingen (Landkreis),1995,67993,146418,215,289
Emmendingen,Landkreis,Emmendingen (Landkreis),1996,67993,147440,217,290
Emmendingen,Landkreis,Emmendingen (Landkreis),1997,67993,148304,218,291
Emmendingen,Landkreis,Emmendingen (Landkreis),1998,67994,149043,219,292
Emmendingen,Landkreis,Emmendingen (Landkreis),1999,67992,150406,221,293
Emmendingen,Landkreis,Emmendingen (Landkreis),2000,67990,151414,223,294
Emmendingen,Landkreis,Emmendingen (Landkreis),2001,67990,152953,225,297
Emmendingen,Landkreis,Emmendingen (Landkreis),2002,67990,154506,227,298
Emmendingen,Landkreis,Emmendingen (Landkreis),2003,67990,155160,228,299
Emmendingen,Landkreis,Emmendingen (Landkreis),2004,67990,156069,230,300
Emmendingen,Landkreis,Emmendingen (Landkreis),2005,67988,156728,231,300
Emmendingen,Landkreis,Emmendingen (Landkreis),2006,67988,157265,231,300
Emmendingen,Landkreis,Emmendingen (Landkreis),2007,67988,157629,232,301
Emmendingen,Landkreis,Emmendingen (Landkreis),2008,67988,157667,232,301
Emmendingen,Landkreis,Emmendingen (Landkreis),2009,67988,157791,232,301
Emmendingen,Landkreis,Emmendingen (Landkreis),2010,67988,158342,233,301
Emmendingen,Landkreis,Emmendingen (Landkreis),2011,67988,156723,231,295
Emmendingen,Landkreis,Emmendingen (Landkreis),2012,67988,157399,232,296
Emmendingen,Landkreis,Emmendingen (Landkreis),2013,67988,158177,233,298
Emmendingen,Landkreis,Emmendingen (Landkreis),2014,67988,159708,235,300
Emmendingen,Landkreis,Emmendingen (Landkreis),2015,67988,162082,238,305
Emmendingen,Landkreis,Emmendingen (Landkreis),2016,67979,163251,240,307
Emmendingen,Landkreis,Emmendingen (Landkreis),2017,67979,164712,242,309
Emmendingen,Landkreis,Emmendingen (Landkreis),2018,67980,165383,243,310
Emmendingen,Landkreis,Emmendingen (Landkreis),2019,67980,166408,245,311
Emmendingen,Landkreis,Emmendingen (Landkreis),2020,67980,166862,245,311
Emmendingen,Landkreis,Emmendingen (Landkreis),2021,67980,167945,247,312
Emmendingen,Landkreis,Emmendingen (Landkreis),2022,67980,168004,247,313
Emmendingen,Landkreis,Emmendingen (Landkreis),2023,67980,169470,249,315
Enzkreis,Landkreis,Enzkreis (Landkreis),1961,57396,121658,212,219
Enzkreis,Landkreis,Enzkreis (Landkreis),1962,57396,124969,218,224
Enzkreis,Landkreis,Enzkreis (Landkreis),1963,57394,127345,222,227
Enzkreis,Landkreis,Enzkreis (Landkreis),1964,57394,130519,227,231
Enzkreis,Landkreis,Enzkreis (Landkreis),1965,57393,134734,235,236
Enzkreis,Landkreis,Enzkreis (Landkreis),1966,57393,137658,240,239
Enzkreis,Landkreis,Enzkreis (Landkreis),1967,57394,139081,242,240
Enzkreis,Landkreis,Enzkreis (Landkreis),1968,57393,142488,248,244
Enzkreis,Landkreis,Enzkreis (Landkreis),1969,57393,146262,255,249
Enzkreis,Landkreis,Enzkreis (Landkreis),1970,57393,147733,257,250
Enzkreis,Landkreis,Enzkreis (Landkreis),1971,57394,149891,261,253
Enzkreis,Landkreis,Enzkreis (Landkreis),1972,57394,152499,266,256
Enzkreis,Landkreis,Enzkreis (Landkreis),1973,57393,154720,270,258
Enzkreis,Landkreis,Enzkreis (Landkreis),1974,57393,154735,270,258
Enzkreis,Landkreis,Enzkreis (Landkreis),1975,57395,154590,269,256
Enzkreis,Landkreis,Enzkreis (Landkreis),1976,57395,155432,271,255
Enzkreis,Landkreis,Enzkreis (Landkreis),1977,57391,156450,273,255
Enzkreis,Landkreis,Enzkreis (Landkreis),1978,57392,158252,276,256
Enzkreis,Landkreis,Enzkreis (Landkreis),1979,57401,160335,279,257
Enzkreis,Landkreis,Enzkreis (Landkreis),1980,57402,162142,282,259
Enzkreis,Landkreis,Enzkreis (Landkreis),1981,57401,163214,284,260
Enzkreis,Landkreis,Enzkreis (Landkreis),1982,57398,163631,285,259
Enzkreis,Landkreis,Enzkreis (Landkreis),1983,57397,163542,285,259
Enzkreis,Landkreis,Enzkreis (Landkreis),1984,57397,163719,285,259
Enzkreis,Landkreis,Enzkreis (Landkreis),1985,57391,164312,286,259
Enzkreis,Landkreis,Enzkreis (Landkreis),1986,57391,165392,288,261
Enzkreis,Landkreis,Enzkreis (Landkreis),1987,57391,165623,289,261
Enzkreis,Landkreis,Enzkreis (Landkreis),1988,57391,167328,292,264
Enzkreis,Landkreis,Enzkreis (Landkreis),1989,57392,171103,298,269
Enzkreis,Landkreis,Enzkreis (Landkreis),1990,57395,175574,306,275
Enzkreis,Landkreis,Enzkreis (Landkreis),1991,57388,179619,313,280
Enzkreis,Landkreis,Enzkreis (Landkreis),1992,57391,182853,319,284
Enzkreis,Landkreis,Enzkreis (Landkreis),1993,57391,184543,322,286
Enzkreis,Landkreis,Enzkreis (Landkreis),1994,57391,185485,323,287
Enzkreis,Landkreis,Enzkreis (Landkreis),1995,57391,186812,326,289
Enzkreis,Landkreis,Enzkreis (Landkreis),1996,57391,187845,327,290
Enzkreis,Landkreis,Enzkreis (Landkreis),1997,57390,188601,329,291
Enzkreis,Landkreis,Enzkreis (Landkreis),1998,57390,190053,331,292
Enzkreis,Landkreis,Enzkreis (Landkreis),1999,57391,191590,334,293
Enzkreis,Landkreis,Enzkreis (Landkreis),2000,57388,192852,336,294
Enzkreis,Landkreis,Enzkreis (Landkreis),2001,57388,193873,338,297
Enzkreis,Landkreis,Enzkreis (Landkreis),2002,57370,194839,340,298
Enzkreis,Landkreis,Enzkreis (Landkreis),2003,57369,195379,341,299
Enzkreis,Landkreis,Enzkreis (Landkreis),2004,57369,196083,342,300
Enzkreis,Landkreis,Enzkreis (Landkreis),2005,57369,196417,342,300
Enzkreis,Landkreis,Enzkreis (Landkreis),2006,57370,196159,342,300
Enzkreis,Landkreis,Enzkreis (Landkreis),2007,57368,195457,341,301
Enzkreis,Landkreis,Enzkreis (Landkreis),2008,57368,195315,340,301
Enzkreis,Landkreis,Enzkreis (Landkreis),2009,57368,194554,339,301
Enzkreis,Landkreis,Enzkreis (Landkreis),2010,57368,193913,338,301
Enzkreis,Landkreis,Enzkreis (Landkreis),2011,57368,191461,334,295
Enzkreis,Landkreis,Enzkreis (Landkreis),2012,57368,192092,335,296
Enzkreis,Landkreis,Enzkreis (Landkreis),2013,57369,192811,336,298
Enzkreis,Landkreis,Enzkreis (Landkreis),2014,57369,193728,338,300
Enzkreis,Landkreis,Enzkreis (Landkreis),2015,57369,196066,342,305
Enzkreis,Landkreis,Enzkreis (Landkreis),2016,57360,197246,344,307
Enzkreis,Landkreis,Enzkreis (Landkreis),2017,57360,198369,346,309
Enzkreis,Landkreis,Enzkreis (Landkreis),2018,57360,198905,347,310
Enzkreis,Landkreis,Enzkreis (Landkreis),2019,57360,199556,348,311
Enzkreis,Landkreis,Enzkreis (Landkreis),2020,57360,199752,348,311
Enzkreis,Landkreis,Enzkreis (Landkreis),2021,57360,200237,349,312
Enzkreis,Landkreis,Enzkreis (Landkreis),2022,57360,198950,347,313
Enzkreis,Landkreis,Enzkreis (Landkreis),2023,57360,199878,348,315
Esslingen,Landkreis,Esslingen (Landkreis),1961,64149,345481,539,219
Esslingen,Landkreis,Esslingen (Landkreis),1962,64149,355246,554,224
Esslingen,Landkreis,Esslingen (Landkreis),1963,64150,363175,566,227
Esslingen,Landkreis,Esslingen (Landkreis),1964,64150,373039,582,231
Esslingen,Landkreis,Esslingen (Landkreis),1965,64150,384978,600,236
Esslingen,Landkreis,Esslingen (Landkreis),1966,64151,392525,612,239
Esslingen,Landkreis,Esslingen (Landkreis),1967,64151,394899,616,240
Esslingen,Landkreis,Esslingen (Landkreis),1968,64149,406217,633,244
Esslingen,Landkreis,Esslingen (Landkreis),1969,64149,421011,656,249
Esslingen,Landkreis,Esslingen (Landkreis),1970,64148,429418,669,250
Esslingen,Landkreis,Esslingen (Landkreis),1971,64152,436756,681,253
Esslingen,Landkreis,Esslingen (Landkreis),1972,64152,442546,690,256
Esslingen,Landkreis,Esslingen (Landkreis),1973,64152,450515,702,258
Esslingen,Landkreis,Esslingen (Landkreis),1974,64152,453781,707,258
Esslingen,Landkreis,Esslingen (Landkreis),1975,64165,450232,702,256
Esslingen,Landkreis,Esslingen (Landkreis),1976,64167,449245,700,255
Esslingen,Landkreis,Esslingen (Landkreis),1977,64161,451904,704,255
Esslingen,Landkreis,Esslingen (Landkreis),1978,64167,454294,708,256
Esslingen,Landkreis,Esslingen (Landkreis),1979,64165,457588,713,257
Esslingen,Landkreis,Esslingen (Landkreis),1980,64164,460156,717,259
Esslingen,Landkreis,Esslingen (Landkreis),1981,64164,460620,718,260
Esslingen,Landkreis,Esslingen (Landkreis),1982,64165,458729,715,259
Esslingen,Landkreis,Esslingen (Landkreis),1983,64164,455784,710,259
Esslingen,Landkreis,Esslingen (Landkreis),1984,64163,454019,708,259
Esslingen,Landkreis,Esslingen (Landkreis),1985,64164,456362,711,259
Esslingen,Landkreis,Esslingen (Landkreis),1986,64159,459190,716,261
Esslingen,Landkreis,Esslingen (Landkreis),1987,64157,462363,721,261
Esslingen,Landkreis,Esslingen (Landkreis),1988,64157,466932,728,264
Esslingen,Landkreis,Esslingen (Landkreis),1989,64157,473625,738,269
Esslingen,Landkreis,Esslingen (Landkreis),1990,64158,480436,749,275
Esslingen,Landkreis,Esslingen (Landkreis),1991,64149,486150,758,280
Esslingen,Landkreis,Esslingen (Landkreis),1992,64149,490821,765,284
Esslingen,Landkreis,Esslingen (Landkreis),1993,64149,490831,765,286
Esslingen,Landkreis,Esslingen (Landkreis),1994,64145,489528,763,287
Esslingen,Landkreis,Esslingen (Landkreis),1995,64145,490169,764,289
Esslingen,Landkreis,Esslingen (Landkreis),1996,64145,492851,768,290
Esslingen,Landkreis,Esslingen (Landkreis),1997,64144,493131,769,291
